companyName,industry,numberOfEmployees,companyType,establishmentDate,capital,revenue,ceoName,graduateSalary,mainBusiness,hasFourInsurances,homepage,address,affiliates
한미글로벌,건축설계 및 관련 서비스업,"1,153명 (2024.12.31)",중견기업,1996.06.18 (30년차),54억 7천만원 (2024.12.31),"1,719억 8천만원 (2024.12.31)",윤요현/박서영,"4,500만원 상세보기","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanmiglobal.com/,서울 강남구 삼성동 159-9 도심공항타워 9층,한미글로벌건축사사무소그룹 (주)아이아크건축사사무소 (주)에코시안 (주)한미글로벌디앤아이 이노톤(주) (주)한미글로벌이엔씨 문정역마에스트로프로젝트금융투자(주) (주)한미글로벌피엠씨건축사사무소 위례심포니아(주) 선릉역마에스트로역세권청년주택프로젝트금융투자(주) 한미글로벌투자운용(주) 더보기
한미반도체,반도체 제조용 기계 제조업,710명 (2024.12.31),중견기업,1980.12.24 (46년차),127억 1천만원 (2024.12.31),"5,555억 4천만원 (2024.12.31)",곽동신,"3,525만원 상세보기","반도체 후공정장비,반도체금형 제조/부동산 매매,임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanmisemi.com,"인천 서구 가좌로30번길 14 (가좌동, 한미반도체신관) 한미반도체 본관",N/A
한샘,생활용 가구 도매업,"2,007명 (2024.12.31)",중견기업,1973.09.12 (53년차),235억 3천만원 (2024.12.31),"1조 4,346억원 (2024.12.31)",김유진,"4,500만원 상세보기","주방가구(씽크대),인테리어가구 판매,제조/주택신축판매","국민연금, 건강보험, 고용보험, 산재보험",http://company.hanssem.com,"경기 안산시 단원구 번영2로 144 (성곡동, (주)한샘)",한샘그룹 (주)한샘넥서스 (주)한샘서비스 (주)한샘개발 (주)한샘서비스3 (주)한샘서비스2 (주)한샘서비스1
한섬,여자용 겉옷 제조업,"1,569명 (2024.12.31)",대기업,1987.05.25 (39년차),123억 1천만원 (2024.12.31),"1조 4,783억원 (2024.12.31)",김민덕,"2,400만원 상세보기","여성의류,금속 액세서리,신발,가방,선글라스 제조,판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.handsome.co.kr,서울 강남구 삼성동 52-1,현대백화점그룹 (주)현대에버다임 (주)현대백화점 (주)현대리바트 (주)현대홈쇼핑 (주)현대바이오랜드 (주)현대퓨처넷 (주)현대이지웰 (주)씨엔에스푸드시스템 (주)지누스 대원강업(주) (주)현대리바트엠앤에스 (주)현대드림투어 대원정밀공업(주) (주)삼원강재 한무쇼핑(주) (주)현대지에프홀딩스 더보기
한성기업,식품가공,800명,중견기업,1963.03.14 (63년차),280억원,2800억,임준호,"4,200만원","식품제조,수산식품,무역업무",산재보험,http://www.hsep.com,서울 송파구 오금동 오금로 307,N/A
한세실업,"근무복, 작업복 및 유사의복 제조업",436명 (2024.12.31),중견기업,2009.01.06 (17년차),200억원 (2024.12.31),"1조 7,190억원 (2024.12.31)",김익환/김경,"4,700만원 상세보기",의류 완제품 제조,"국민연금, 건강보험, 고용보험, 산재보험",http://www.hansae.com,서울 영등포구 여의도동 정우빌딩,한세예스24홀딩스그룹 스타일이십사(주) 한세엠케이(주) 예스이십사(주) 한세예스24홀딩스(주) 예스이십사라이브홀(주) 동아출판(주) (주)북팔 (주)와이앤케이미디어 한세모빌리티(주) (주)그립랩스 칼라앤터치(주) (주)아티피오 (주)에이치에스소싱 (주)뉴피니언
한세엠케이,셔츠 및 블라우스 소매업,252명 (2024.12.31),중견기업,1995.03.31 (31년차),150억 5천만원 (2024.12.31),"2,242억 8백만원 (2024.12.31)",김지원/임동환,N/A,"케주얼웨어 소매,제조/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.hansaemk.com,"서울 마포구 월드컵북로 400 (상암동, 서울산업진흥원) 11,12층 한세엠케이(상암오피스)",한세예스24홀딩스그룹 스타일이십사(주) 예스이십사(주) 한세예스24홀딩스(주) 예스이십사라이브홀(주) 동아출판(주) 한세실업(주) (주)북팔 (주)와이앤케이미디어 한세모빌리티(주) (주)그립랩스 칼라앤터치(주) (주)아티피오 (주)에이치에스소싱 (주)뉴피니언
한세예스24홀딩스,그 외 기타 봉제의복 제조업,36명 (2024.12.31),중견기업,1982.11.18 (44년차),200억원 (2024.12.31),444억 6천만원 (2024.12.31),김동녕/김석환,N/A,"의류(니트) 제조,도소매,원단 제조,부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.hansaeyes24.com,"서울 영등포구 은행로 30 (여의도동, 중소기업중앙회) 본관 6층 한세예스24홀딩스",한세예스24홀딩스그룹 스타일이십사(주) 한세엠케이(주) 예스이십사(주) 예스이십사라이브홀(주) 동아출판(주) 한세실업(주) (주)북팔 (주)와이앤케이미디어 한세모빌리티(주) (주)그립랩스 칼라앤터치(주) (주)아티피오 (주)에이치에스소싱 (주)뉴피니언
한솔로지스틱스,"화물운송 중개, 대리 및 관련 서비스업",262명 (2024.12.31),중견기업,1973.08.14 (53년차),146억 8천만원 (2024.12.31),"4,002억 1천만원 (2024.12.31)",고정한,"3,300만원 상세보기","글로벌물류(해상,항공,철도운송).디지털트럭운송,컨테이너운송,W&D,물류컨설팅","국민연금, 건강보험, 고용보험, 산재보험",http://www.hansollogistics.com,서울 중구 을지로2가 100 파인애비뉴B동 22층,한솔그룹 한솔페이퍼텍(주) 한솔아이원스(주) 한솔인티큐브(주) 한솔홀딩스(주) (주)한솔케미칼 한솔피엔에스(주) 한솔테크닉스(주) 한솔에코패키징(주) (주)한솔홈데코 (주)테이팩스 문경에스코(주) 한솔제지(주) 코스코페이퍼(주) (주)바이옥스 한솔티씨에스(주) (주)솔머티리얼즈 더보기
한솔아이원스,반도체 제조용 기계 제조업,677명 (2024.12.31),중견기업,2005.07.01 (21년차),146억 7천만원 (2024.12.31),"1,571억 3천만원 (2024.12.31)",박인래,"3,427만원 상세보기","반도체장비부품,LCD장비부품 제조,세정","국민연금, 건강보험, 고용보험, 산재보험",http://www.hansoliones.com,경기 안성시 고삼면 안성대로 2061 (가유리) 아이원스(주),한솔그룹 한솔페이퍼텍(주) 한솔인티큐브(주) 한솔홀딩스(주) (주)한솔케미칼 한솔피엔에스(주) 한솔테크닉스(주) 한솔에코패키징(주) 한솔로지스틱스(주) (주)한솔홈데코 (주)테이팩스 문경에스코(주) 한솔제지(주) 코스코페이퍼(주) (주)바이옥스 한솔티씨에스(주) (주)솔머티리얼즈 더보기
한솔인티큐브,솔루션·SI·CRM·ERP,200명,중견기업,2003.12.15 (23년차),55억원,535억,김형준,N/A,"Contact Center 솔루션, 음성봇, 모바일솔루션, 음성봇. SalesForce","국민연금, 건강보험, 고용보험, 산재보험",https://www.hansolinticube.com/home/,서울 마포구 상암동 1605 누리꿈스퀘어비지니스 14층,한솔그룹 한솔페이퍼텍(주) 한솔아이원스(주) 한솔홀딩스(주) (주)한솔케미칼 한솔피엔에스(주) 한솔테크닉스(주) 한솔에코패키징(주) 한솔로지스틱스(주) (주)한솔홈데코 (주)테이팩스 문경에스코(주) 한솔제지(주) 코스코페이퍼(주) (주)바이옥스 한솔티씨에스(주) (주)솔머티리얼즈 더보기
한솔제지,인쇄용 및 필기용 원지 제조업,"1,685명 (2024.12.31)",중견기업,2015.01.01 (11년차),"1,190억 1천만원 (2024.12.31)","2조 1,204억원 (2024.12.31)",한경록,"3,599만원 상세보기","인쇄용 종이제품,산업용지,특수지 제조,도소매","국민연금, 건강보험, 고용보험, 산재보험",http://www.hansolpaper.co.kr,"서울 중구 을지로 100 (을지로2가, 파인에비뉴) 24층 한솔제지",한솔그룹 한솔페이퍼텍(주) 한솔아이원스(주) 한솔인티큐브(주) 한솔홀딩스(주) (주)한솔케미칼 한솔피엔에스(주) 한솔테크닉스(주) 한솔에코패키징(주) 한솔로지스틱스(주) (주)한솔홈데코 (주)테이팩스 문경에스코(주) 코스코페이퍼(주) (주)바이옥스 한솔티씨에스(주) (주)솔머티리얼즈 더보기
한솔케미칼,기타 기초 무기 화학물질 제조업,673명 (2024.12.31),중견기업,1980.03.13 (46년차),566억 7천만원 (2024.12.31),"5,848억 5천만원 (2024.12.31)",박원환,N/A,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매/디지털카메라용 인화필름 제조,수출","국민연금, 건강보험, 고용보험, 산재보험",http://www.hansolchemical.com,"서울 강남구 테헤란로 513 (삼성동, 삼성동 K타워) 7/8층 한솔케미칼",한솔그룹 한솔페이퍼텍(주) 한솔아이원스(주) 한솔인티큐브(주) 한솔홀딩스(주) 한솔피엔에스(주) 한솔테크닉스(주) 한솔에코패키징(주) 한솔로지스틱스(주) (주)한솔홈데코 (주)테이팩스 문경에스코(주) 한솔제지(주) 코스코페이퍼(주) (주)바이옥스 한솔티씨에스(주) (주)솔머티리얼즈 더보기
한솔피엔에스,백화점·유통·도소매,199명,대기업 계열사·자회사,1975.02.05 (51년차),137억 9천만원,"2,655억",강준석,N/A,지류 유통/IT 서비스,"국민연금, 건강보험, 고용보험, 산재보험",http://www.hansolpns.com/,서울 중구 충무로4가 126-1 일흥빌딩 5층,한솔그룹 한솔페이퍼텍(주) 한솔아이원스(주) 한솔인티큐브(주) 한솔홀딩스(주) (주)한솔케미칼 한솔테크닉스(주) 한솔에코패키징(주) 한솔로지스틱스(주) (주)한솔홈데코 (주)테이팩스 문경에스코(주) 한솔제지(주) 코스코페이퍼(주) (주)바이옥스 한솔티씨에스(주) (주)솔머티리얼즈 더보기
한솔홈데코,강화 및 재생 목재 제조업,327명 (2024.12.31),중견기업,1991.12.27 (35년차),837억 6천만원 (2024.12.31),"3,273억 6천만원 (2024.12.31)",김경록,"4,600만원 상세보기","PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업","국민연금, 건강보험, 고용보험, 산재보험",http://www.hansolhomedeco.com,서울 동작구 신대방2동 395-70 전문건설회관빌딩 27층,한솔그룹 한솔페이퍼텍(주) 한솔아이원스(주) 한솔인티큐브(주) 한솔홀딩스(주) (주)한솔케미칼 한솔피엔에스(주) 한솔테크닉스(주) 한솔에코패키징(주) 한솔로지스틱스(주) (주)테이팩스 문경에스코(주) 한솔제지(주) 코스코페이퍼(주) (주)바이옥스 한솔티씨에스(주) (주)솔머티리얼즈 더보기
한신공영,건물 건설업,905명,중견기업,1950.03.05 (76년차),578억 7천만원 (2024.12.31),"1조 4,762억원 (2024.12.31)",최문규/전재식,"5,350만원 상세보기","토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanshinc.com,서울 서초구 잠원동 65-32 한신공영 빌딩,코암시앤시개발그룹 코암시앤시개발(주) (주)씨앤에스공영 상우건영(주) (유)군산자동차학원 드림파크개발(주) 농업회사법인장수건강(주) 인본개발(주) 청룡화랑(주) 에이치에스홀딩스(주) 한신비엠(주) (주)미래로디앤시 노곡피에프브이(주) 한신브레인시티피에프브이(주) 와이제이디투(주) 더보기
한신기계공업,기체 펌프 및 압축기 제조업,77명 (2024.12.31),중소기업,1976.11.23 (50년차),162억 2천만원 (2024.12.31),603억 4천만원 (2024.12.31),최영민,"3,480만원 상세보기","공기압축기,공구류 제조,판매/오파","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanshin.co.kr,경기도 안산시 신길동 1122-6,한신기계공업그룹 (주)한신정공 한신에어시스템(주) 양운(주)
한양증권,증권 중개업,510명 (2024.12.31),대기업,1956.03.27 (70년차),662억 6천만원 (2024.12.31),"8,335억 8천만원 (2024.12.31)",임재택,N/A,증권 중개,"국민연금, 건강보험, 고용보험, 산재보험",http://www.hygood.co.kr,서울 영등포구 여의도동 34-11 한양증권,N/A
한온시스템,공기 조화장치 제조업,"2,219명 (2024.12.31)",중견기업,1986.03.11 (40년차),678억 7천만원 (2024.12.31),"3조 6,252억원 (2024.12.31)",이수일,"4,300만원 상세보기","자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanonsystems.com,"대전 대덕구 신일서로 95 (신일동, 한라공조(주))",한온시스템그룹 한온시스템이에프피코리아(주) 한온시스템이에프피(주)
한올바이오파마,완제 의약품 제조업,318명 (2024.12.31),중견기업,1973.11.20 (53년차),261억 2천만원 (2024.12.31),"1,389억 4천만원 (2024.12.31)",정승원/박수진,"5,000만원 상세보기","의약품 제조,도매/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanall.co.kr,"대전 대덕구 상서당1길 43 (상서동, 한올제약(주)) 한올바이오파마(주)",대웅그룹 (주)에이치알그룹 (주)대웅이엔지 (주)대웅제약 (주)대웅개발 (주)대웅 (주)대웅경영개발원 (주)대웅생명과학 (주)힐리언스 (주)아이디에스앤트러스트 대웅바이오(주) 다나아데이터(주) (주)대웅테라퓨틱스 (주)대웅펫 (주)아피셀테라퓨틱스 농업회사법인(주)대웅낙원 (주)아이엔테라퓨틱스 더보기
한익스프레스,일반 화물자동차 운송업,439명 (2024.12.31),중견기업,1979.05.15 (47년차),60억원 (2024.12.31),"6,433억 1천만원 (2024.12.31)",유인철,"3,642만원 상세보기","특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanex.co.kr,서울 서초구 서초동 1603-55 건축사회관 4층,한익스프레스그룹 엔에이치씨로지스(주) (주)피티엘 피티에스(주) 엔알에스한익스(주)
한일시멘트,시멘트 제조업,683명 (2024.12.31),중견기업,2018.07.02 (8년차),346억 3천만원 (2024.12.31),"1조 1,501억원 (2024.12.31)",전근식/오해근,"4,744만원 상세보기","시멘트,레미콘,레미탈 제조/수출입/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.hanilcement.com,서울 서초구 효령로 275 (서초동) 한일시멘트빌딩,한일홀딩스그룹 한일산업(주) 세원개발(주) 한일개발(주) (주)중산기업 (주)필라넷 한일홀딩스(주) 한일현대시멘트(주) (주)충무화학 (주)서울랜드 (주)아롬정보기술 하늘목장(주) 한덕개발(주) 미디어그룹테이크투(주) (주)세우리 (주)동산 (주)크래머리 한일엘앤씨(주) 한일인터내셔널(주) 더보기
